"name","genre_id"
"フリーストッパー",298
"フルカットドリル",234
"フレームベンダー",150
"フロアースケール",208
"ブライトヒーター",367
"ブレーキモーター",322
"ブレードマイクロ",302
"ブローチホルダー",237
"ブースターポンプ",380
"プラムコンベアー",248
"プルダウンバイス",298
"プレナーテーブル",245
"プレーンクランプ",252
"プレーントロリー",297
"プログラムタイム",261
"ベクタークランプ",252
"ベルトグライダー",151
"ベルトコンベアー",49
"ベルトコンベヤー",296
"ベースエレメント",42
"ペーパーカッター",257
"ホイストクレーン",288
"ホイールハンガー",261
"ホイールローダー",297
"ホッパーローダー",415
"ホブシャープナー",122
"ホーニングマシン",127
"ホールドクランプ",252
"ボックスコンテナ",232
"ボックスパラレル",261
"ボルトクリッパー",186
"ボルトスライダー",261
"ボーリングアーバ",229
"ボーリングセット",229
"ボーリングツール",223
"ボーリングバイト",229
"ボーリングヘッド",223
"ボーリングホルダ",237
"ボールエンドミル",236
"ポイントマイクロ",302
"ポイントマスター",223
"ポケットカッター",236
"ポパイフレックス",314
"ポリゴンカッター",60
"ポリフィズマシン",60
"ポータブルファン",337
"ポートパンチャー",167
"マイクロコレット",408
"マイクロスコープ",199
"マイクロスタンド",313
"マイクロテスター",314
"マイクロメーター",205
"マイクロユニット",226
"マイトスケーラー",179
"マグネットバイス",298
"マグネットベース",257
"マグネットポンプ",380
"マシニングセンタ",6
"マシニングツール",223
"マスターブロック",315
"マテハンロボット",364
"マルチリミッター",84
"マントルヒーター",367
"マーキングプレス",50
"ミクロンチャック",226
"ミクロンマイクロ",302
"ミストクリーナー",253
"ミストコレクター",253
"ミニグラインダー",82
"ミニミニチャック",223
"ミリングチャツク",223
"ミーリングセット",224
"ミーリングチップ",236
"ミーリングバイス",298
"ミーリングヘッド",101
"メカシャーリング",128
"メジャースコープ",314
"メタルバンドソー",151
"メタルプリンター",379
"メモリーユニット",198
"モールステーパー",226
"モールドチャック",239
"ユニットクーラー",140
"ユニットレベラー",264
"ユニットワーカー",166
"ユニパンチプレス",50
"ユニリングゲージ",209
"ライニングドリル",261
"ラチェットレンチ",257
"ラベルプリンター",379
"ラミネートプレス",50
"リニアースケール",314
"リフターテーブル",297
"リベットセッター",127
"リングフォーマー",184
"リール・レベラー",263
"レイアウトマシン",202
"レシーバータンク",215
"レベリングヘッド",42
"レーザーマーカー",127
"ロッキーマスター",400
"ロボットシステム",361
"ロータリーシャー",136
"ロータリーバイト",399
"ロータリープレス",273
"ロータリーポンプ",322
"ローラーコンベア",296
"ローラーサンダー",186
"ローラースタンド",296
"ローラーチェーン",261
"ローラーテーブル",127
"ローリングマシン",127
"ロールドレッサー",250
"ロールフィーダー",266
"ローレットホルダ",237
"ワンタッチバイス",298
"ワークグリッパー",238
"ワークストッパー",261
"テーパーシャンク ブローチリーマー",261
"ダブルグラインダ-",414
"デジタルカウンタ-",209
"ハイトプリセッタ-",226
"ファインリミツタ-",71
"マグネットリフタ-",293
"ダイヤモンドホイ-ル",250
"ダイヤルデプスゲ-ジ",314
"デジタルハイトゲ-ジ",314
"スキットステアロ-ダ-",297
"クロススライドテ-ブル",261
"ボーリングツール/カートリッジ",229
"ボーリングツール/バイトヘッド",229
"ミストコレクター()",253
"ショットブラスト(ピーニング)",113
"アイアンワーカー(ビームワーカー・ユニットワーカー)",166
"ユニットワーカー(ビームワーカー・ユニットワーカー)",166
"タッピングアトラ)",165
"アングルカッター&ポンチング",168
"アジャスターボルト",232
"アジャストパラレル",315
"アンギュラカッター",236
"イケール・ブロック",300
"インダクトモーター",322
"インデペンチャック",238
"インバーターチラー",370
"インペラーブレーカ",404
"ウィットネジゲージ",309
"ウイットネジゲージ",309
"ウェルダークランプ",179
"ウエルダークランプ",179
"エアーグラインダー",85
"エアーハツリキット",261
"エアーマシンバイス",298
"エアーラインキット",217
"エンジンウェルダー",177
"エンジンウエルダー",177
"エンドミルホルダー",236
"オイルコントローラ",261
"オイルパルスレンチ",395
"オイルホールホルダ",222
"オプチカルパラレル",303
"オプチカルフラット",303
"オプテカルフィット",314
"オペレーターパネル",261
"オートコリメーター",209
"オートバーフィダー",296
"カイザーボーリング",224
"カスポンクリーナー",375
"カッターツーリング",226
"カッティングガイド",140
"カッティングツール",236
"カートリッジヘッド",314
"ガスボンベキャリア",297
"ガスポンクリーナー",375
"ガスリークテスター",209
"ガラスショーケース",382
"ガントリークレーン",288
"キャビネットワゴン",256
"キャリパーマイクロ",302
"クッションマウント",49
"クラフトフォーマー",151
"クランピングキット",252
"クランピングセット",315
"クーラントコレット",408
"クーラントシステム",385
"ケーブルアナライザ",209
"コバルトソーセット",261
"コンクリートハンマ",257
"コンパクトクレーン",286
"コンパクトドラフト",213
"サイエンスオーブン",412
"サイドカッタアーバ",224
"サイドロックドリル",261
"サイドロックホルダ",224
"サインバーチャック",239
"サーキュラテーブル",241
"シュリンクトンネル",378
"ショートエンドミル",236
"シンプルディックス",241
"ジェットスイファン",372
"ジスクグラインダー",85
"ジャンボフィーダー",42
"スウェジングマシン",355
"スクエアエンドミル",236
"スクラップカッター",49
"スクリュージャッキ",400
"スクロールチャック",238
"スケアシャーリング",136
"ステンレステーブル",256
"ストレートコレット",226
"ストレートシャンク",226
"ストレートホルダー",261
"スピンドルスピーダ",224
"スピンドルマスター",209
"スピンドルユニット",43
"スプリングコレット",226
"スプリングバランサ",297
"スプレードライヤー",216
"スライシングマシン",126
"スラッジクリーナー",375
"スレンダーチャック",408
"スーパーダイヤミル",226
"セッティングバイス",298
"セットシャーリング",49
"センタリングゲージ",314
"センタリングツール",314
"センタリングマシン",70
"ソリッドエンドミル",236
"ソリッドストッカー",297
"ソレノイド　バルブ",384
"タッピングセンター",6
"タッピングチャック",226
"タッピングユニット",261
"タホウコウスイッチ",261
"ターニングセンター",4
"ターレットセンター",14
"ターレットフライス",62
"ダイアフラムポンプ",380
"ダイキャストマシン",275
"ダイヤモンドチップ",237
"ダイヤモンドツール",250
"ダイヤモンドバイト",237
"ダイヤルキャリパー",304
"チップソーカッター",136
"チャッキングリーマ",237
"ツーリングスタンド",227
"ツーリングロッカー",256
"ツールキャビネット",227
"ツールグラインダー",78
"ツールプリセッター",200
"テストインジケータ",209
"テストインジゲータ",314
"テンションメーター",209
"テーパーエンドミル",234
"ディスクグラインダ",85
"ディップスマイクロ",302
"デジタルカウンター",205
"デジタルプリンター",379
"デジマイクロメータ",209
"データワンコレット",226
"トランスフォーマー",261
"トルクパックプレス",50
"トルクレンチセット",257
"ドライバーユニット",198
"ドリリングシステム",234
"ドリリングセンター",9
"ドリルグラインダー",113
"ドリルシャープナー",151
"ドリルミルコレット",408
"ドリルミルチャック",222
"ドリル・エンドミル",234
"ニューマブラスター",113
"ニューロールタップ",237
"ハイチェックマスタ",314
"ハイトゲージセット",305
"ハイトプリセッター",226
"ハイドラセルポンプ",380
"ハイパースピンドル",230
"ハブマイクロメータ",302
"ハンドグラインダー",186
"ハンドシャーリング",136
"ハンドタコメーター",314
"ハンドトグルプレス",50
"ハンドパワープレス",261
"ハンドパンチセット",257
"ハンドリッベッター",257
"バキュームクリーナ",375
"バキュームチャック",240
"バキュームテーブル",245
"バッテリーリフター",293
"バランシングマシン",207
"バンドソーブレード",237
"バーチカルスリーブ",232
"バーティカルバイス",298
"バーリングタッパー",50
"パッケージエアコン",357
"パッケージベビコン",191
"パワーハンドプレス",50
"パンチグラインダー",85
"パーツキャビネット",256
